 Time in recording [s],#192_F_Querlnk_hl_mR [kN]
278.81,-0.745451
278.812,-0.991869
278.814,-1.22899
278.816,-1.43976
278.818,-1.60869
278.82,-1.7257
278.822,-1.78614
278.824,-1.79234
278.826,-1.75204
278.828,-1.67998
278.83,-1.59396
278.832,-1.51182
278.834,-1.44906
278.836,-1.41574
278.838,-1.41651
278.84,-1.44673
278.842,-1.49633
278.844,-1.55057
278.846,-1.59319
278.848,-1.60869
278.85,-1.58544
278.852,-1.51957
278.854,-1.41264
278.856,-1.27548
278.858,-1.1205
278.86,-0.963197
278.862,-0.818292
278.864,-0.696633
278.866,-0.602095
278.868,-0.532355
278.87,-0.479661
278.872,-0.432393
278.874,-0.378925
278.876,-0.309959
278.878,-0.222396
278.88,-0.118559
278.882,-0.00774897
278.884,0.0937626
278.886,0.172802
278.888,0.213097
278.89,0.205348
278.892,0.149555
278.894,0.0503683
278.896,-0.0759399
278.898,-0.209997
278.9,-0.331656
278.902,-0.420769
278.904,-0.464164
278.906,-0.459514
278.908,-0.411471
278.91,-0.334756
278.912,-0.247192
278.914,-0.169703
278.916,-0.120109
278.918,-0.107711
278.92,-0.133282
278.922,-0.190625
278.924,-0.26269
278.926,-0.329331
278.928,-0.371176
278.93,-0.370401
278.932,-0.320033
278.934,-0.219296
278.936,-0.0759399
278.938,0.0914379
278.94,0.265015
278.942,0.425419
278.944,0.554827
278.946,0.64549
278.948,0.693533
278.95,0.704382
278.952,0.687334
278.954,0.652464
278.956,0.611394
278.958,0.570324
278.96,0.53003
278.962,0.48896
278.964,0.439367
278.966,0.374275
278.968,0.286712
278.97,0.173577
278.972,0.0364202
278.974,-0.117784
278.976,-0.282063
278.978,-0.444791
278.98,-0.595896
278.982,-0.730728
278.984,-0.847738
278.986,-0.950024
278.988,-1.04379
278.99,-1.13677
278.992,-1.23441
278.994,-1.3367
278.996,-1.44053
278.998,-1.53507
279,-1.60559
279.002,-1.63658
279.004,-1.61411
279.006,-1.52965
279.008,-1.38009
279.01,-1.17474
279.012,-0.926777
279.014,-0.657888
279.016,-0.389773
279.018,-0.142581
279.02,0.0674161
279.022,0.234794
279.024,0.359552
279.026,0.44944
279.028,0.516857
279.03,0.574199
279.032,0.630767
279.034,0.691983
279.036,0.75475
279.038,0.811318
279.04,0.848513
279.042,0.853937
279.044,0.817517
279.046,0.734603
279.048,0.60597
279.05,0.443241
279.052,0.258816
279.054,0.0689659
279.056,-0.111585
279.058,-0.273539
279.06,-0.413795
279.062,-0.535454
279.064,-0.647039
279.066,-0.757075
279.068,-0.874084
279.07,-0.998843
279.072,-1.12205
279.074,-1.22744
279.076,-1.29253
279.078,-1.2902
279.08,-1.19644
279.082,-0.995743
279.084,-0.688109
279.086,-0.285162
279.088,0.182101
279.09,0.674936
279.092,1.14452
279.094,1.5467
279.096,1.84426
279.098,2.01628
279.1,2.06123
279.102,1.99536
279.104,1.85355
279.106,1.67843
279.108,1.51725
279.11,1.41109
279.112,1.38784
279.114,1.45836
279.116,1.61489
279.118,1.83418
279.12,2.0806
279.122,2.31229
279.124,2.4913
279.126,2.58661
279.128,2.58118
279.13,2.47115
279.132,2.26735
279.134,1.99071
279.136,1.66758
279.138,1.32662
279.14,0.993418
279.142,0.685009
279.144,0.413795
279.146,0.182876
279.148,-0.00852387
279.15,-0.167378
279.152,-0.29911
279.154,-0.406821
279.156,-0.49206
279.158,-0.556376
279.16,-0.596671
279.162,-0.612169
279.164,-0.603645
279.166,-0.573424
279.168,-0.527705
279.17,-0.472687
279.172,-0.416895
279.174,-0.365752
279.176,-0.323132
279.178,-0.289812
279.18,-0.260366
279.182,-0.228595
279.184,-0.184426
279.186,-0.119334
279.188,-0.0278963
279.19,0.0929877
279.192,0.240993
279.194,0.410696
279.196,0.591247
279.198,0.770248
279.2,0.937626
279.202,1.08253
279.204,1.19877
279.206,1.28401
279.208,1.33902
279.21,1.36692
279.212,1.37467
279.214,1.36614
279.216,1.346
279.218,1.31655
279.22,1.27781
279.222,1.22744
279.224,1.1639
279.226,1.08253
279.228,0.981795
279.23,0.860911
279.232,0.71988
279.234,0.560251
279.236,0.388224
279.238,0.208447
279.24,0.0278963
279.242,-0.143356
279.244,-0.29911
279.246,-0.428518
279.248,-0.523056
279.25,-0.573424
279.252,-0.574199
279.254,-0.519956
279.256,-0.411471
279.258,-0.252617
279.26,-0.052693
279.262,0.174352
279.264,0.413795
279.266,0.646264
279.268,0.855487
279.27,1.02674
279.272,1.15227
279.274,1.22899
279.276,1.26153
279.278,1.26153
279.28,1.24216
279.282,1.22201
279.284,1.21659
279.286,1.23829
279.288,1.29408
279.29,1.38474
279.292,1.50485
279.294,1.64356
279.296,1.78769
279.298,1.92252
279.3,2.03643
279.302,2.11934
279.304,2.16816
279.306,2.18366
279.308,2.16971
279.31,2.13639
279.312,2.09222
279.314,2.0465
279.316,2.00776
279.318,1.98064
279.32,1.96901
279.322,1.97444
279.324,1.99459
279.326,2.02868
279.328,2.0744
279.33,2.12787
279.332,2.18599
279.334,2.24643
279.336,2.30454
279.338,2.35646
279.34,2.39753
279.342,2.42465
279.344,2.4355
279.346,2.42853
279.348,2.40606
279.35,2.37119
279.352,2.32934
279.354,2.28827
279.356,2.25263
279.358,2.22706
279.36,2.21388
279.362,2.21001
279.364,2.21001
279.366,2.20613
279.368,2.18909
279.37,2.15034
279.372,2.0837
279.374,1.98916
279.376,1.86983
279.378,1.73655
279.38,1.60171
279.382,1.4816
279.384,1.39017
279.386,1.34057
279.388,1.33825
279.39,1.38242
279.392,1.46533
279.394,1.57382
279.396,1.69083
279.398,1.79931
279.4,1.88378
279.402,1.93337
279.404,1.94577
279.406,1.92485
279.408,1.88145
279.41,1.83186
279.412,1.79311
279.414,1.78304
279.416,1.81481
279.418,1.89385
279.42,2.02171
279.422,2.18831
279.424,2.38048
279.426,2.57808
279.428,2.76018
279.43,2.90664
279.432,2.99885
279.434,3.02752
279.436,2.98568
279.438,2.87564
279.44,2.70672
279.442,2.49285
279.444,2.25108
279.446,1.99924
279.448,1.75669
279.45,1.53895
279.452,1.35762
279.454,1.21891
279.456,1.12593
279.458,1.07478
279.46,1.05928
279.462,1.07013
279.464,1.09803
279.466,1.13213
279.468,1.16467
279.47,1.19024
279.472,1.20652
279.474,1.21349
279.476,1.21426
279.478,1.21271
279.48,1.21426
279.482,1.22279
279.484,1.24061
279.486,1.27006
279.488,1.30958
279.49,1.35685
279.492,1.40799
279.494,1.46146
279.496,1.51337
279.498,1.56374
279.5,1.61334
279.502,1.66448
279.504,1.71795
279.506,1.77839
279.508,1.84503
279.51,1.91865
279.512,1.99459
279.514,2.06975
279.516,2.13562
279.518,2.18676
279.52,2.21466
279.522,2.21621
279.524,2.18754
279.526,2.12864
279.528,2.0434
279.53,1.93724
279.532,1.81636
279.534,1.68773
279.536,1.55909
279.538,1.43356
279.54,1.31655
279.542,1.20807
279.544,1.10965
279.546,1.02054
279.548,0.940725
279.55,0.87021
279.552,0.808993
279.554,0.760174
279.556,0.724529
279.558,0.704382
279.56,0.701282
279.562,0.716005
279.564,0.748551
279.566,0.79582
279.568,0.857037
279.57,0.928327
279.572,1.00659
279.574,1.09106
279.576,1.17784
279.578,1.26851
279.58,1.36072
279.582,1.45448
279.584,1.54979
279.586,1.64511
279.588,1.73809
279.59,1.82721
279.592,1.90935
279.594,1.98219
279.596,2.04418
279.598,2.09455
279.6,2.13407
279.602,2.16584
279.604,2.19063
279.606,2.21233
279.608,2.23325
279.61,2.25418
279.612,2.27277
279.614,2.28905
279.616,2.29757
279.618,2.29602
279.62,2.27897
279.622,2.24488
279.624,2.19373
279.626,2.12477
279.628,2.0434
279.63,1.95274
279.632,1.86053
279.634,1.77064
279.636,1.69005
279.638,1.62109
279.64,1.56684
279.642,1.52732
279.644,1.50175
279.646,1.49013
279.648,1.48858
279.65,1.49788
279.652,1.51492
279.654,1.53972
279.656,1.57304
279.658,1.61334
279.66,1.66215
279.662,1.71795
279.664,1.78071
279.666,1.84813
279.668,1.91865
279.67,1.99149
279.672,2.0651
279.674,2.13794
279.676,2.20923
279.678,2.2782
279.68,2.34484
279.682,2.40683
279.684,2.46262
279.686,2.51067
279.688,2.54864
279.69,2.57343
279.692,2.58661
279.694,2.58661
279.696,2.57808
279.698,2.56336
279.7,2.55019
279.702,2.54399
279.704,2.55096
279.706,2.57576
279.708,2.61993
279.71,2.68192
279.712,2.75786
279.714,2.84077
279.716,2.92291
279.718,2.99498
279.72,3.04845
279.722,3.07867
279.724,3.08254
279.726,3.06084
279.728,3.01745
279.73,2.95856
279.732,2.88882
279.734,2.81598
279.736,2.74391
279.738,2.67572
279.74,2.6114
279.742,2.55096
279.744,2.49207
279.746,2.4324
279.748,2.37196
279.75,2.31229
279.752,2.25418
279.754,2.20148
279.756,2.15964
279.758,2.13174
279.76,2.11934
279.762,2.12399
279.764,2.14337
279.766,2.17281
279.768,2.20691
279.77,2.241
279.772,2.26967
279.774,2.28905
279.776,2.30067
279.778,2.30454
279.78,2.30609
279.782,2.30919
279.784,2.32004
279.786,2.34097
279.788,2.37429
279.79,2.41845
279.792,2.46882
279.794,2.52152
279.796,2.56878
279.798,2.60521
279.8,2.62613
279.802,2.63
279.804,2.61915
279.806,2.59668
279.808,2.56878
279.81,2.54321
279.812,2.52539
279.814,2.52152
279.816,2.53159
279.818,2.55639
279.82,2.58893
279.822,2.6238
279.824,2.65092
279.826,2.66022
279.828,2.64472
279.83,2.59591
279.832,2.51222
279.834,2.39288
279.836,2.24178
279.838,2.06743
279.84,1.8768
279.842,1.68385
279.844,1.49788
279.846,1.32972
279.848,1.19024
279.85,1.08408
279.852,1.01512
279.854,0.984895
279.856,0.990319
279.858,1.02596
279.86,1.08563
279.862,1.15925
279.864,1.23984
279.866,1.31888
279.868,1.38862
279.87,1.44518
279.872,1.48548
279.874,1.51028
279.876,1.52112
279.878,1.52345
279.88,1.52345
279.882,1.52655
279.884,1.5405
279.886,1.56994
279.888,1.61876
279.89,1.6885
279.892,1.77839
279.894,1.88455
279.896,2.00001
279.898,2.11702
279.9,2.22473
279.902,2.31152
279.904,2.36809
279.906,2.38591
279.908,2.35879
279.91,2.28517
279.912,2.16816
279.914,2.01551
279.916,1.83806
279.918,1.65053
279.92,1.46921
279.922,1.30958
279.924,1.18482
279.926,1.1019
279.928,1.06471
279.93,1.06936
279.932,1.10578
279.934,1.16157
279.936,1.22046
279.938,1.26618
279.94,1.28633
279.942,1.27238
279.944,1.22124
279.946,1.13832
279.948,1.03139
279.95,0.915929
279.952,0.805118
279.954,0.71523
279.956,0.655563
279.958,0.633091
279.96,0.648589
279.962,0.697408
279.964,0.771023
279.966,0.858586
279.968,0.950799
279.97,1.03836
279.972,1.11585
279.974,1.18172
279.976,1.23751
279.978,1.28865
279.98,1.3398
279.982,1.39559
279.984,1.45836
279.986,1.5281
279.988,1.60094
279.99,1.67145
279.992,1.7319
279.994,1.77761
279.996,1.80241
279.998,1.80474
280,1.78536
280.002,1.74739
280.004,1.69625
280.006,1.63736
280.008,1.57382
280.01,1.50718
280.012,1.43666
280.014,1.35762
280.016,1.26463
280.018,1.1515
280.02,1.01512
280.022,0.853162
280.024,0.668736
280.026,0.470363
280.028,0.269664
280.03,0.0813642
280.032,-0.0798144
280.034,-0.199924
280.036,-0.269664
280.038,-0.283612
280.04,-0.242543
280.042,-0.15188
280.044,-0.022472
280.046,0.130958
280.048,0.296011
280.05,0.461064
280.052,0.615269
280.054,0.7532
280.056,0.874084
280.058,0.97947
280.06,1.07323
280.062,1.15847
280.064,1.23984
280.066,1.31655
280.068,1.38784
280.07,1.44906
280.072,1.49555
280.074,1.5219
280.076,1.52345
280.078,1.5002
280.08,1.45526
280.082,1.39714
280.084,1.33592
280.086,1.28478
280.088,1.25688
280.09,1.26231
280.092,1.30725
280.094,1.39017
280.096,1.50485
280.098,1.63581
280.1,1.76599
280.102,1.8737
280.104,1.94112
280.106,1.95274
280.108,1.90237
280.11,1.79001
280.112,1.62883
280.114,1.43666
280.116,1.23906
280.118,1.06083
280.12,0.925228
280.122,0.848513
280.124,0.837664
280.126,0.887258
280.128,0.983345
280.13,1.10035
280.132,1.21116
280.134,1.2871
280.136,1.30493
280.138,1.24913
280.14,1.11585
280.142,0.913604
280.144,0.658663
280.146,0.37815
280.148,0.0976371
280.15,-0.154979
280.152,-0.361877
280.154,-0.511432
280.156,-0.602095
280.158,-0.640065
280.16,-0.638515
280.162,-0.612944
280.164,-0.578073
280.166,-0.545528
280.168,-0.518406
280.17,-0.496709
280.172,-0.475012
280.174,-0.447116
280.176,-0.406821
280.178,-0.351803
280.18,-0.287487
280.182,-0.222396
280.184,-0.170477
280.186,-0.145681
280.188,-0.158854
280.19,-0.212322
280.192,-0.301435
280.194,-0.408371
280.196,-0.505233
280.198,-0.561801
280.2,-0.542428
280.202,-0.420769
280.204,-0.179001
280.206,0.183651
280.208,0.654013
280.21,1.19877
280.212,1.77452
280.214,2.33167
280.216,2.81753
280.218,3.1887
280.22,3.41265
280.222,3.47154
280.224,3.36538
280.226,3.10656
280.228,2.72066
280.23,2.23713
280.232,1.69005
280.234,1.10888
280.236,0.522281
280.238,-0.0472687
280.24,-0.583498
280.242,-1.06781
280.244,-1.4847
280.246,-1.81713
280.248,-2.04805
280.25,-2.16351
280.252,-2.15112
280.254,-2.00853
280.256,-1.74274
280.258,-1.37467
280.26,-0.934526
280.262,-0.463389
280.264,-0.00774897
280.266,0.388999
280.268,0.692758
280.27,0.879509
280.272,0.94615
280.274,0.905855
280.276,0.788846
280.278,0.636191
280.28,0.49361
280.282,0.406046
280.284,0.405271
280.286,0.509883
280.288,0.721429
280.29,1.02441
280.292,1.38939
280.294,1.77839
280.296,2.15266
280.298,2.47812
280.3,2.72841
280.302,2.89037
280.304,2.96011
280.306,2.94693
280.308,2.86402
280.31,2.73074
280.312,2.56259
280.314,2.37196
280.316,2.16816
280.318,1.95352
280.32,1.73112
280.322,1.5002
280.324,1.26463
280.326,1.03061
280.328,0.808993
280.33,0.614494
280.332,0.461064
280.334,0.364202
280.336,0.333206
280.338,0.371951
280.34,0.475012
280.342,0.631541
280.344,0.823716
280.346,1.02984
280.348,1.22744
280.35,1.39869
280.352,1.5281
280.354,1.60946
280.356,1.64278
280.358,1.63503
280.36,1.60094
280.362,1.55444
280.364,1.51492
280.366,1.49865
280.368,1.51957
280.37,1.58854
280.372,1.7102
280.374,1.88533
280.376,2.11005
280.378,2.37584
280.38,2.6703
280.382,2.97716
280.384,3.27782
280.386,3.55445
280.388,3.78925
280.39,3.96592
280.392,4.07364
280.394,4.10618
280.396,4.06434
280.398,3.95508
280.4,3.7908
280.402,3.58855
280.404,3.36693
280.406,3.14608
280.408,2.94229
280.41,2.76793
280.412,2.62923
280.414,2.52927
280.416,2.46495
280.418,2.4293
280.42,2.41536
280.422,2.41536
280.424,2.42388
280.426,2.43628
280.428,2.451
280.43,2.46882
280.432,2.48975
280.434,2.51532
280.436,2.54554
280.438,2.57963
280.44,2.6145
280.442,2.64937
280.444,2.68269
280.446,2.71292
280.448,2.74236
280.45,2.77336
280.452,2.81055
280.454,2.85937
280.456,2.92136
280.458,2.99885
280.46,3.08952
280.462,3.19025
280.464,3.29176
280.466,3.3863
280.468,3.46457
280.47,3.52113
280.472,3.5498
280.474,3.55135
280.476,3.52966
280.478,3.48936
280.48,3.43977
280.482,3.38785
280.484,3.34136
280.486,3.30416
280.488,3.27782
280.49,3.26232
280.492,3.25379
280.494,3.24914
280.496,3.24605
280.498,3.24295
280.5,3.2383
280.502,3.23365
280.504,3.23055
280.506,3.23132
280.508,3.23365
280.51,3.23752
280.512,3.2383
280.514,3.23055
280.516,3.20885
280.518,3.16701
280.52,3.10424
280.522,3.02055
280.524,2.91904
280.526,2.80745
280.528,2.69277
280.53,2.58428
280.532,2.48742
280.534,2.40761
280.536,2.34484
280.538,2.2968
280.54,2.25728
280.542,2.22086
280.544,2.18289
280.546,2.14104
280.548,2.09687
280.55,2.0527
280.552,2.01783
280.554,1.99924
280.556,2.00543
280.558,2.04108
280.56,2.10927
280.562,2.20691
280.564,2.33012
280.566,2.47037
280.568,2.61915
280.57,2.77026
280.572,2.91749
280.574,3.06007
280.576,3.19878
280.578,3.33438
280.58,3.46999
280.582,3.6056
280.584,3.73733
280.586,3.85976
280.588,3.96128
280.59,4.03024
280.592,4.05504
280.594,4.02792
280.596,3.94345
280.598,3.8063
280.6,3.62497
280.602,3.41497
280.604,3.1949
280.606,2.98181
280.608,2.79273
280.61,2.63775
280.612,2.52152
280.614,2.44015
280.616,2.38436
280.618,2.34406
280.62,2.30532
280.622,2.25883
280.624,2.19838
280.626,2.12322
280.628,2.03798
280.63,1.95197
280.632,1.87293
280.634,1.81094
280.636,1.77064
280.638,1.75514
280.64,1.76057
280.642,1.77994
280.644,1.80629
280.646,1.83186
280.648,1.85123
280.65,1.86208
280.652,1.86673
280.654,1.87215
280.656,1.8861
280.658,1.91555
280.66,1.96669
280.662,2.0434
280.664,2.14259
280.666,2.26115
280.668,2.38901
280.67,2.51919
280.672,2.6424
280.674,2.75399
280.676,2.8493
280.678,2.93066
280.68,2.99808
280.682,3.05465
280.684,3.10269
280.686,3.14221
280.688,3.16856
280.69,3.17863
280.692,3.16468
280.694,3.11974
280.696,3.0407
280.698,2.92756
280.7,2.78266
280.702,2.6145
280.704,2.43473
280.706,2.2565
280.708,2.09067
280.71,1.94809
280.712,1.83263
280.714,1.74507
280.716,1.6823
280.718,1.63658
280.72,1.60094
280.722,1.56762
280.724,1.53275
280.726,1.49555
280.728,1.45836
280.73,1.42814
280.732,1.41031
280.734,1.41109
280.736,1.43588
280.738,1.48548
280.74,1.55754
280.742,1.64743
280.744,1.74972
280.746,1.85588
280.748,1.96204
280.75,2.062
280.752,2.15344
280.754,2.23635
280.756,2.30919
280.758,2.37041
280.76,2.41845
280.762,2.44945
280.764,2.45952
280.766,2.44558
280.768,2.40528
280.77,2.33942
280.772,2.25418
280.774,2.15886
280.776,2.0651
280.778,1.98761
280.78,1.93724
280.782,1.92407
280.784,1.95042
280.786,2.01318
280.788,2.10462
280.79,2.21078
280.792,2.31927
280.794,2.42
280.796,2.50679
280.798,2.58273
280.8,2.65557
280.802,2.73849
280.804,2.84697
280.806,2.99188
280.808,3.17708
280.81,3.39483
280.812,3.6242
280.814,3.83574
280.816,3.98995
280.818,4.04806
280.82,3.97522
280.822,3.75128
280.824,3.37158
280.826,2.85472
280.828,2.23635
280.83,1.56917
280.832,0.913604
280.834,0.329331
280.836,-0.130958
280.838,-0.434717
280.84,-0.567225
280.842,-0.537004
280.844,-0.37505
280.846,-0.124758
280.848,0.161954
280.85,0.435492
280.852,0.654788
280.854,0.791945
280.856,0.838439
280.858,0.800469
280.86,0.699732
280.862,0.568775
280.864,0.440142
280.866,0.348704
280.868,0.319258
280.87,0.368851
280.872,0.507558
280.874,0.732278
280.876,1.03759
280.878,1.41109
280.88,1.84116
280.882,2.31384
280.884,2.81598
280.886,3.33516
280.888,3.85434
280.89,4.3557
280.892,4.81909
280.894,5.21816
280.896,5.52812
280.898,5.72262
280.9,5.78151
280.902,5.69085
280.904,5.44598
280.906,5.05543
280.908,4.5378
280.91,3.92408
280.912,3.25069
280.914,2.56026
280.916,1.89462
280.918,1.29175
280.92,0.780322
280.922,0.382799
280.924,0.109261
280.926,-0.0402947
280.928,-0.0759399
280.93,-0.0139482
280.932,0.125533
280.934,0.319258
280.936,0.545528
280.938,0.781097
280.94,1.01047
280.942,1.22046
280.944,1.40256
280.946,1.55522
280.948,1.6792
280.95,1.78226
280.952,1.8737
280.954,1.96282
280.956,2.062
280.958,2.17979
280.96,2.32392
280.962,2.49594
280.964,2.69509
280.966,2.91439
280.968,3.14376
280.97,3.37158
280.972,3.58468
280.974,3.76833
280.976,3.91323
280.978,4.01009
280.98,4.05504
280.982,4.04729
280.984,3.98995
280.986,3.88921
280.988,3.75283
280.99,3.59242
280.992,3.4173
280.994,3.23985
280.996,3.07092
280.998,2.92214
281,2.80358
281.002,2.72376
281.004,2.68889
281.006,2.70439
281.008,2.76871
281.01,2.87797
281.012,3.02287
281.014,3.19258
281.016,3.36848
281.018,3.53508
281.02,3.67301
281.022,3.76678
281.024,3.80397
281.026,3.77762
281.028,3.68464
281.03,3.52888
281.032,3.32044
281.034,3.07169
281.036,2.79815
281.038,2.51764
281.04,2.24643
281.042,2.00079
281.044,1.79389
281.046,1.63503
281.048,1.53197
281.05,1.48703
281.052,1.49865
281.054,1.56219
281.056,1.66913
281.058,1.80784
281.06,1.96514
281.062,2.12632
281.064,2.27665
281.066,2.40528
281.068,2.50292
281.07,2.56723
281.072,2.59746
281.074,2.60211
281.076,2.58971
281.078,2.57421
281.08,2.56878
281.082,2.58506
281.084,2.63233
281.086,2.71524
281.088,2.8338
281.09,2.98568
281.092,3.16468
281.094,3.36383
281.096,3.57693
281.098,3.79855
281.1,4.02482
281.102,4.25574
281.104,4.48743
281.106,4.71758
281.108,4.9392
281.11,5.14222
281.112,5.3127
281.114,5.43358
281.116,5.48705
281.118,5.45683
281.12,5.33362
281.122,5.11432
281.124,4.80591
281.126,4.42466
281.128,3.99615
281.13,3.55135
281.132,3.12129
281.134,2.73539
281.136,2.41768
281.138,2.18056
281.14,2.02636
281.142,1.94577
281.144,1.9233
281.146,1.93724
281.148,1.96436
281.15,1.98606
281.152,1.98994
281.154,1.97056
281.156,1.93027
281.158,1.88068
281.16,1.83341
281.162,1.80551
281.164,1.80784
281.166,1.84968
281.168,1.93492
281.17,2.06045
281.172,2.21776
281.174,2.39908
281.176,2.59281
281.178,2.78963
281.18,2.98413
281.182,3.17088
281.184,3.35066
281.186,3.52346
281.188,3.69084
281.19,3.85356
281.192,4.00932
281.194,4.1519
281.196,4.27666
281.198,4.37275
281.2,4.43396
281.202,4.45179
281.204,4.42311
281.206,4.34795
281.208,4.22939
281.21,4.07674
281.212,3.90006
281.214,3.71253
281.216,3.52733
281.218,3.35608
281.22,3.20885
281.222,3.09339
281.224,3.01203
281.226,2.96631
281.228,2.95313
281.23,2.96708
281.232,3.0004
281.234,3.04535
281.236,3.09339
281.238,3.13523
281.24,3.16623
281.242,3.1794
281.244,3.17475
281.246,3.15306
281.248,3.11741
281.25,3.07479
281.252,3.03295
281.254,2.99963
281.256,2.98336
281.258,2.98878
281.26,3.019
281.262,3.07247
281.264,3.14531
281.266,3.2321
281.268,3.32508
281.27,3.41575
281.272,3.49711
281.274,3.56375
281.276,3.61412
281.278,3.64667
281.28,3.66217
281.282,3.66294
281.284,3.65209
281.286,3.62884
281.288,3.59475
281.29,3.54826
281.292,3.48781
281.294,3.41265
281.296,3.32121
281.298,3.21582
281.3,3.09881
281.302,2.97638
281.304,2.85395
281.306,2.74004
281.308,2.64008
281.31,2.56026
281.312,2.50369
281.314,2.47115
281.316,2.4603
281.318,2.46882
281.32,2.49362
281.322,2.53004
281.324,2.57576
